base_price,kms_driven,age,power,brand,stroke,milage,length,weight,acceleration,rent
40000,15000,4,110,5,3.19,17,304,3672,11.5,2000
133000,8000,4,350,1,3.39,11,429,4633,11,6650
25000,33000,7,100,6,3.39,13,350,4502,13.5,1250
99999,5500,3,150,7,3.39,12,350,4456,13.5,4999.95
130000,14500,8,250,4,3.03,13,400,4422,12.5,6500
25000,40688,5,100,5,3.11,19,70,2330,13.5,1250
75000,15000,4,220,6,3.11,15,304,3892,12.5,3750
53000,10000,5,180,6,3.23,13,307,4098,14,2650
25000,16801,6,125,7,3.23,13,302,4294,16,1250
46500,21342,5,150,6,3.39,14,318,4077,14,2325
18999,38669,6,110,10,3.23,18,121,2933,14.5,949.95
17800,10000,8,110,10,3.23,22,121,2511,18,890
52000,17000,4,180,6,3.23,21,120,2979,19.5,2600
70000,13500,4,160,4,3.39,26,96,2189,18,3500
85000,7350,5,150,3,3.39,22,122,2395,16,4250
150000,4000,2,350,1,3.39,28,97,2288,17,7500
115000,27000,5,350,1,3.39,23,120,2506,14.5,5750
93200,6500,5,150,4,3.03,28,98,2164,15,4660
155000,21250,5,390,9,3.11,27,97,2100,16.5,7750
78000,16000,6,200,6,3.11,13,350,4100,13,3900
85000,12600,7,350,1,3.23,14,304,3672,11.5,4250
43000,32000,5,150,6,3.23,13,350,3988,13,2150
50390,45949,4,160,0,3.39,14,302,4042,14.5,2519.5
128700,15900,5,500,1,3.23,15,318,3777,12.5,6435
510000,5600,4,750,14,3.23,12,429,4952,11.5,25500
65000,33000,4,150,3,3.23,13,400,4464,12,3250
55000,2000,9,150,4,3.39,13,351,4363,13,2750
126000,6518,4,350,1,2.68,14,318,4237,14.5,6300
53300,10000,2,100,5,2.68,13,440,4735,11,2665
76000,10000,4,200,6,3.47,12,455,4951,11,3800
140000,10200,4,400,6,3.4,13,360,3821,11,7000
13600,87267,13,135,6,3.4,18,225,3121,16.5,680
73000,2100,3,180,0,3.4,16,250,3278,18,3650
17000,28130,8,125,6,3.4,18,232,2945,16,850
29000,39000,6,150,6,3.4,18,250,3021,16.5,1450
49000,7500,5,150,7,3.4,23,198,2904,16,2450
371100,6300,5,750,14,2.8,26,97,1950,21,18555
30000,7334,7,100,6,3.39,11,400,4997,14,1500
70000,3400,4,150,6,3.39,12,400,4906,12.5,3500
131000,9900,4,350,1,3.39,13,360,4654,13,6550
65000,7000,4,160,6,3.03,12,350,4499,12.5,3250
65000,2600,2,100,5,3.11,18,232,2789,15,3250
96000,24000,5,350,1,3.11,20,97,2279,19,4800
28500,30000,7,150,6,3.23,21,140,2401,19.5,1425
62400,8100,4,200,6,3.23,22,108,2379,16.5,3120
85000,34000,9,350,1,3.39,18,70,2124,13.5,4250
66000,15000,2,150,6,3.23,19,122,2310,18.5,3300
85000,7000,2,160,0,3.23,21,155,2472,14,4250
18551,21832,13,135,6,3.23,26,98,2265,15.5,927.55
95000,13890,3,200,0,3.39,15,350,4082,13,4750
130000,8500,3,400,6,2.68,16,400,4278,9.5,6500
98000,7300,7,350,1,2.68,29,68,1867,19.5,4900
53400,1500,3,110,4,3.47,24,116,2158,15.5,2670
120000,8700,5,200,6,3.4,20,114,2582,14,6000
58000,44580,5,160,4,3.4,19,121,2868,15.5,2900
97000,10473,3,150,3,3.4,15,318,3399,11,4850
38000,29451,5,100,6,3.4,24,121,2660,14,1900
24500,14324,6,125,6,3.4,20,156,2807,13.5,1225
129000,1123,2,125,9,3.4,11,350,3664,11,6450
20000,28000,9,150,6,2.8,20,198,3102,16.5,1000
123000,900,4,350,1,3.39,21,200,2875,17,6150
62000,70000,14,350,1,3.39,19,232,2901,16,3100
82000,14180,7,150,3,3.39,15,250,3336,17,4100
24500,26453,9,125,4,3.03,31,79,1950,19,1225
59300,9107,3,150,3,3.11,26,122,2451,16.5,2965
41000,35000,7,125,5,3.11,32,71,1836,21,2050
80000,6300,3,150,3,3.23,25,140,2542,17,4000
93500,10100,7,500,1,3.23,16,250,3781,17,4675
130000,14500,8,250,4,3.39,16,258,3632,18,6500
155000,21250,5,390,9,3.23,18,225,3613,16.5,7750
75000,15000,4,220,6,3.23,16,302,4141,14,3750
25000,16801,6,125,7,3.23,13,350,4699,14.5,1250
53000,10000,5,180,6,3.39,14,318,4457,13.5,2650
50390,45949,4,160,0,2.68,14,302,4638,16,2519.5
93200,6500,5,150,4,2.68,14,304,4257,15.5,4660
55000,2000,9,150,4,3.47,29,98,2219,16.5,2750
43000,6336,4,150,6,3.4,26,79,1963,15.5,2150
82000,14180,7,150,3,3.4,26,97,2300,14.5,4100
123000,900,4,350,1,3.4,31,76,1649,16.5,6150
62000,70000,14,350,1,3.4,32,83,2003,19,3100
150000,4981,6,390,9,3.4,28,90,2125,14.5,7500
22500,25431,9,100,6,3.4,24,90,2108,15.5,1125
59300,9107,3,150,3,2.8,26,116,2246,14,2965
69000,15000,3,180,6,3.39,24,120,2489,15,3450
24500,14324,6,125,6,3.39,26,108,2391,15.5,1225
75800,6500,3,200,6,3.39,31,79,2000,16,3790
41000,35000,7,125,5,3.03,19,225,3264,16,2050
80000,6300,3,150,3,3.11,18,250,3459,16,4000
93500,10100,7,500,1,3.11,15,250,3432,21,4675
129000,1123,2,125,9,3.23,15,250,3158,19.5,6450
24500,26453,9,125,4,3.23,16,400,4668,11.5,1225
30000,22000,9,110,0,3.39,15,350,4440,14,1500
225000,17300,6,300,8,3.23,16,318,4498,14.5,11250
355000,7400,7,750,14,3.23,14,351,4657,13.5,17750
58000,14000,5,160,0,3.23,17,231,3907,21,2900
60000,10300,5,150,6,3.39,16,250,3897,18.5,3000
75200,16000,3,150,7,2.68,15,258,3730,19,3760
130000,6200,4,350,1,2.68,18,225,3785,19,6500
26900,20000,9,180,6,3.47,21,231,3039,15,1345
145000,15000,4,200,9,3.4,20,262,3221,13.5,7250
154000,8000,6,390,9,3.4,13,302,3169,12,7700
350000,5000,5,750,14,3.4,29,97,2171,16,17500
105000,20000,6,350,1,3.4,23,140,2639,17,5250
260000,8500,3,310,16,3.4,20,232,2914,16,13000
89900,20000,6,350,1,3.4,23,140,2592,18.5,4495
25000,16000,7,100,5,2.8,24,134,2702,13.5,1250
220000,12500,3,390,9,3.39,25,90,2223,16.5,11000
150000,11500,5,390,9,3.46,24,119,2545,17,7500
60000,21000,6,150,4,3.9,18,171,2984,14.5,3000
110000,37000,7,500,1,3.41,29,90,1937,14,5500
42000,25868,8,150,4,3.41,19,232,3211,17,2100
106000,4508,4,150,3,3.07,23,115,2694,15,5300
34000,17501,10,150,6,3.41,23,120,2957,17,1700
55000,25000,5,160,4,3.41,22,121,2945,14.5,2750
526300,12000,3,650,11,3.41,25,121,2671,13.5,26315
41000,15800,4,100,6,3.41,33,91,1795,17.5,2050
110000,37000,7,500,1,3.58,28,107,2464,15.5,5500
42000,25868,8,150,4,3.58,25,116,2220,16.9,2100
350000,5000,5,750,14,3.58,25,140,2572,14.9,17500
105000,20000,6,350,1,3.58,26,98,2255,17.7,5250
785000,2900,4,1130,8,3.58,27,101,2202,15.3,39250
22000,42554,6,125,4,3.58,17.5,305,4215,13,1100
165147,12000,4,390,9,3.23,16,318,4190,13,8257.35
90000,13140,8,350,1,3.23,15.5,304,3962,13.9,4500
140000,9500,5,200,9,4.17,14.5,351,4215,12.8,7000
16800,134200,10,150,4,4.17,22,225,3233,15.4,840
70000,11000,7,350,1,2.76,22,250,3353,14.5,3500
58000,29451,6,150,7,3.15,24,200,3012,17.6,2900
32000,21884,8,100,5,3.15,22.5,232,3085,17.6,1600
230000,16150,8,650,13,3.15,29,85,2035,22.2,11500
91800,1050,2,160,0,3.15,24.5,98,2164,22.1,4590
119000,10544,9,500,1,3.15,29,90,1937,14.2,5950
23000,30000,7,100,5,3.15,33,91,1795,17.4,1150
210000,6013,3,390,9,3.15,20,225,3651,17.7,10500
43000,17000,5,150,6,3.89,18,250,3574,21,2150
45000,5800,7,220,6,3.89,18.5,250,3645,16.2,2250
42000,6500,5,100,5,3.39,17.5,258,3193,17.8,2100
440000,10800,3,600,8,3.39,29.5,97,1825,12.2,22000
72250,6282,5,200,9,3.39,32,85,1990,17,3612.5
18200,40000,9,125,4,3.39,28,97,2155,16.4,910
355000,7400,7,750,14,3.39,26.5,140,2565,13.6,17750
225000,17300,6,300,8,3.39,20,130,3150,15.7,11250
106000,4508,4,150,3,3.16,13,318,3940,13.2,5300
58000,14000,5,160,0,3.64,19,120,3270,21.9,2900
395000,5000,6,650,13,3.64,19,156,2930,15.5,19750
140000,2881,7,250,13,3.64,16.5,168,3820,16.7,7000
700000,14200,13,1000,3,3.64,16.5,350,4380,12.1,35000
72000,3490,3,200,5,3.64,13,350,4055,12,3600
18000,39859,11,150,3,3.1,13,302,3870,15,900
1000000,4400,5,1200,12,3.1,13,318,3755,14,50000
750000,9500,4,1050,2,3.35,31.5,98,2045,18.5,37500
29000,9000,9,150,4,3.35,30,111,2155,14.8,1450
120000,11795,5,350,1,3.12,36,79,1825,18.6,6000
1260000,17000,4,1300,7,3.23,25.5,122,2300,15.5,63000
700000,172,3,1130,17,3.23,33.5,85,1945,16.8,35000
35000,26000,2,150,6,3.23,17.5,305,3880,12.5,1750
115000,14000,4,350,1,3.39,17,260,4060,19,5750
25000,20000,8,100,5,3.46,15.5,318,4140,13.7,1250
143500,5700,3,350,1,3.46,15,302,4295,14.9,7175
118000,10000,4,350,1,3.86,17.5,250,3520,16.4,5900
129500,6300,3,350,1,3.86,20.5,231,3425,16.9,6475
138000,7253,2,250,3,3.39,19,225,3630,17.7,6900
63000,19333,4,220,6,3.46,18.5,250,3525,19,3150
200000,1255,2,295,15,3.9,16,400,4220,11.1,10000
77500,45,3,150,3,3.41,15.5,350,4165,11.4,3875
99000,32158,6,350,1,3.41,15.5,400,4325,12.2,4950
27000,29858,4,100,6,3.07,16,351,4335,14.5,1350
44000,27000,6,220,6,3.41,29,97,1940,14.5,2200
28000,70251,13,150,6,3.41,24.5,151,2740,16,1400
22000,19000,9,150,3,3.41,26,97,2265,18.2,1100
19000,23420,10,100,6,3.41,25.5,140,2755,15.8,950
126999,22000,5,200,9,3.58,30.5,98,2051,17,6349.95
25000,41000,8,100,0,3.58,33.5,98,2075,15.9,1250
90000,12500,3,200,6,3.58,30,97,1985,16.4,4500
89000,800,2,160,4,3.58,30.5,97,2190,14.1,4450
47000,13935,5,150,6,3.58,22,146,2815,14.5,2350
119500,12000,4,400,6,3.58,21.5,121,2600,12.8,5975
130000,20000,3,350,1,3.23,21.5,80,2720,13.5,6500
62000,11500,4,220,6,3.23,43.1,90,1985,21.5,3100
70000,7000,3,180,6,4.17,36.1,98,1800,14.4,3500
31000,21447,7,100,6,4.17,32.8,78,1985,19.4,1550
41500,15000,3,100,6,2.76,39.4,85,2070,18.6,2075
52500,9000,3,100,5,3.15,36.1,91,1800,16.4,2625
36000,2980,6,160,0,3.15,19.9,260,3365,15.5,1800
40000,17600,5,125,4,3.15,19.4,318,3735,13.2,2000
143500,5700,3,350,1,3.15,20.2,302,3570,12.8,7175
118000,10000,4,350,1,3.15,19.2,231,3535,19.2,5900
129500,6300,3,350,1,3.15,20.5,200,3155,18.2,6475
138000,7253,2,250,3,3.15,20.2,200,2965,15.8,6900
63000,19333,4,220,6,3.89,25.1,140,2720,15.4,3150
200000,1255,2,295,15,3.89,20.5,225,3430,17.2,10000
77500,45,3,150,3,3.39,19.4,232,3210,17.2,3875
99000,32158,6,350,1,3.39,20.6,231,3380,15.8,4950
27000,29858,4,100,6,3.39,20.8,200,3070,16.7,1350
44000,27000,6,220,6,3.39,18.6,225,3620,18.7,2200
160000,5000,6,250,13,3.39,18.1,258,3410,15.1,8000
470000,12000,3,650,11,3.39,19.2,305,3425,13.2,23500
700000,14200,13,1000,3,3.16,17.7,231,3445,13.4,35000
115000,14000,4,350,1,3.64,18.1,302,3205,11.2,5750
29000,9000,9,150,4,3.64,17.5,318,4080,13.7,1450
89000,3000,2,160,0,3.64,30,98,2155,16.5,4450
34000,26840,9,150,6,3.64,27.5,134,2560,14.2,1700
112000,4000,3,150,3,3.64,27.2,119,2300,14.7,5600
27000,35000,7,150,4,3.1,30.9,105,2230,14.5,1350
25000,28000,8,100,5,3.1,21.1,134,2515,14.8,1250
39100,16000,6,150,7,3.35,23.2,156,2745,16.7,1955
58500,11500,5,220,6,3.35,23.8,151,2855,17.6,2925
126000,20556,6,350,1,3.12,23.9,119,2405,14.9,6300
45000,40500,5,150,5,3.23,20.3,131,2830,15.9,2250
48000,13000,5,150,6,3.23,17,163,3140,13.6,2400
44800,30000,5,150,6,3.23,21.6,121,2795,15.7,2240
20300,39450,14,135,6,3.39,16.2,163,3410,15.8,1015
62000,18500,5,150,6,3.46,31.5,89,1990,14.9,3100
45000,23695,8,223,5,3.46,29.5,98,2135,16.6,2250
45000,33000,5,150,6,3.86,21.5,231,3245,15.4,2250
16000,50000,9,100,5,3.86,19.8,200,2990,18.2,800
43300,21000,8,150,4,3.39,22.3,140,2890,17.3,2165
135000,18100,5,500,1,3.46,20.2,232,3265,18.2,6750
70000,9761,5,200,0,3.9,20.6,225,3360,16.6,3500
75700,14000,5,223,5,3.41,17,305,3840,15.4,3785
110000,28500,8,500,1,3.41,17.6,302,3725,13.4,5500
95000,11000,6,200,6,3.07,16.5,351,3955,13.2,4750
28000,100000,12,150,3,3.41,18.2,318,3830,15.2,1400
113000,13000,5,350,1,3.41,16.9,350,4360,14.9,5650
40000,40600,7,150,4,3.41,15.5,351,4054,14.3,2000
24000,52345,7,110,4,3.41,19.2,267,3605,15,1200
101300,22500,4,200,6,3.58,18.5,360,3940,13,5065
28000,33000,8,125,5,3.58,31.9,89,1925,14,1400
57000,500,4,150,6,3.58,34.1,86,1975,15.2,2850
89100,13800,4,200,6,3.58,35.7,98,1915,14.4,4455
108000,5000,5,350,1,3.58,27.4,121,2670,15,5400
93000,7500,3,200,0,3.58,25.4,183,3530,20.1,4650
54000,8000,5,150,6,3.23,23,350,3900,17.4,2700
119000,1403,4,350,1,3.23,27.2,141,3190,24.8,5950
21100,30000,16,100,5,4.17,23.9,260,3420,22.2,1055
75000,5399,4,220,6,4.17,34.2,105,2200,13.2,3750
22000,40000,13,135,6,2.76,34.5,105,2150,14.9,1100
79999,10922,4,200,6,3.15,31.8,85,2020,19.2,3999.95
85000,6000,4,150,7,3.15,37.3,91,2130,14.7,4250
52200,4500,4,150,7,3.15,28.4,151,2670,16,2610
48000,27098,5,150,6,3.15,28.8,173,2595,11.3,2400
120000,14164,6,350,1,3.15,26.8,173,2700,12.9,6000
120000,16562,4,350,1,3.15,33.5,151,2556,13.2,6000
29500,21017,9,100,5,3.15,41.5,98,2144,14.7,1475
51300,2800,2,100,5,3.89,38.1,89,1968,18.8,2565
35242,3000,5,100,5,3.89,32.1,98,2120,15.5,1762.1
65000,20000,7,220,6,3.39,37.2,86,2019,16.4,3250
110000,26000,6,200,9,3.39,28,151,2678,16.5,5500
70000,25000,5,200,6,3.39,26.4,140,2870,18.1,3500
68000,5800,4,220,6,3.39,24.3,151,3003,20.1,3400
30000,26000,8,110,5,3.39,19.1,225,3381,18.7,1500
30000,8000,5,100,0,3.39,34.3,97,2188,15.8,1500
108000,9700,4,250,3,3.16,29.8,134,2711,15.5,5400
150000,3300,4,400,6,3.64,31.3,120,2542,17.5,7500
174600,9200,4,500,1,3.64,37,119,2434,15,8730
33000,44020,7,150,4,3.64,32.2,108,2265,15.2,1650
91500,7000,6,200,6,3.64,46.6,86,2110,17.9,4575
94500,10000,6,200,6,3.64,27.9,156,2800,14.4,4725
80000,17000,6,200,6,3.1,40.8,85,2110,19.2,4000
90000,12000,3,150,7,3.1,44.3,90,2085,21.7,4500
26900,31000,8,125,6,3.35,43.4,90,2335,23.7,1345
72378,21496,9,350,1,3.35,36.4,121,2950,19.9,3618.9
110000,9000,4,350,1,3.12,30,146,3250,21.8,5500
17500,52018,7,100,6,3.23,44.6,91,1850,13.8,875
308000,16000,3,320,3,3.23,40.9,85,1835,17.3,15400
150800,7000,3,400,6,3.23,33.8,97,2145,18,7540
55000,15558,4,150,6,3.39,29.8,89,1845,15.3,2750
110000,5700,6,200,6,3.46,32.7,168,2910,11.4,5500
120000,28000,7,500,1,3.46,23.7,70,2420,12.5,6000
199999,6550,3,310,0,3.86,35,122,2500,15.1,9999.95
58000,35000,6,150,3,3.86,23.6,140,2905,14.3,2900
32000,28329,6,110,5,3.39,32.4,107,2290,17,1600
31500,26000,7,150,6,3.46,27.2,135,2490,15.7,1575
21000,40000,9,150,6,3.9,26.6,151,2635,16.4,1050
20000,22500,12,100,5,3.41,25.8,156,2620,14.4,1000
52000,3840,3,125,4,3.41,23.5,173,2725,12.6,2600
90000,2684,3,200,0,3.07,30,135,2385,12.9,4500
154900,7050,3,350,1,3.41,39.1,79,1755,16.9,7745
125000,33000,4,350,1,3.41,39,86,1875,16.4,6250
95000,24500,3,150,3,3.41,35.1,81,1760,16.1,4750
51900,25000,4,150,6,3.41,32.3,97,2065,17.8,2595
40000,34400,5,160,0,3.58,37,85,1975,19.4,2000
130000,25000,3,400,6,3.58,37.7,89,2050,17.3,6500
60000,30000,9,150,4,3.58,34.1,91,1985,16,3000
133600,3000,5,350,1,3.58,34.7,105,2215,14.9,6680
28000,36000,11,125,4,3.58,34.4,98,2045,16.2,1400
20600,30000,9,100,5,3.58,29.9,98,2380,20.7,1030
112000,25000,6,350,1,3.23,33,105,2190,14.2,5600
55000,20000,6,160,0,3.23,34.5,100,2320,15.8,2750
40000,14168,5,110,4,4.17,33.7,107,2210,14.4,2000
21000,50000,10,150,5,4.17,32.4,108,2350,16.8,1050
84000,3200,4,150,7,2.76,32.9,119,2615,14.8,4200
160000,10500,5,390,9,3.15,31.6,120,2635,18.3,8000
74700,20194,2,160,0,3.15,28.1,141,3230,20.4,3735
48600,20559,4,150,3,3.15,30.7,145,3160,19.6,2430
39300,53000,5,160,4,3.15,25.4,168,2900,12.6,1965
26900,53000,9,150,7,3.15,24.2,146,2930,13.8,1345
100000,48000,12,500,1,3.15,22.4,231,3415,15.8,5000
85000,13000,4,250,3,3.15,26.6,350,3725,19,4250
30000,46700,10,150,5,3.89,20.2,200,3060,17.1,1500
61000,10000,4,150,3,3.89,17.6,225,3465,16.6,3050
69825,28261,4,150,3,3.39,28,112,2605,19.6,3491.25
85000,23399,6,350,1,3.39,27,112,2640,18.6,4250
20000,38576,11,135,6,3.39,34,112,2395,18,1000
23500,22000,10,150,5,3.39,31,112,2575,16.2,1175
60000,40997,6,150,7,3.39,29,135,2525,16,3000
75000,39000,5,150,3,3.39,27,151,2735,18,3750
120000,28000,7,500,1,3.16,24,140,2865,16.4,6000
199999,6550,3,310,0,3.64,23,151,3035,20.5,9999.95
58000,35000,6,150,3,3.64,36,105,1980,15.3,2900
21000,40000,9,150,6,3.64,37,91,2025,18.2,1050
20000,22500,12,100,5,3.64,31,91,1970,17.6,1000
52000,3840,3,125,4,3.64,38,105,2125,14.7,2600
68900,16980,4,150,3,3.1,36,98,2125,17.3,3445
59999,35958,5,200,0,3.1,36,120,2160,14.5,2999.95
65000,15000,3,150,3,3.35,36,107,2205,14.5,3250
183000,11439,7,250,13,3.35,34,108,2245,16.9,9150
66400,12500,5,180,0,3.12,38,91,1965,15,3320
31500,56423,8,125,4,3.23,32,91,1965,15.7,1575
130000,11200,3,350,1,3.23,38,91,1995,16.2,6500
100000,11760,4,200,6,3.23,25,181,2945,16.4,5000
26500,22000,10,160,0,3.39,38,262,3015,17,1325
23000,24121,10,100,5,3.46,26,156,2585,14.5,1150
66000,1112,2,200,5,3.46,22,232,2835,14.7,3300
75000,13000,6,150,3,3.86,32,144,2665,13.9,3750
170000,4600,2,200,9,3.86,36,135,2370,13,8500
45000,22000,6,150,6,3.39,27,151,2950,17.3,2250
36500,9000,3,110,4,3.46,27,140,2790,15.6,1825
40200,43000,7,160,0,3.9,44,97,2130,24.6,2010
16000,22141,7,150,6,3.41,32,135,2295,11.6,800
19784,89748,13,135,6,3.41,28,120,2625,18.6,989.2
110900,4200,3,150,3,3.07,31,119,2720,19.4,5545
135000,9000,3,350,1,3.41,18,307,3504,12,6750
72500,9500,4,160,4,3.41,15,350,3693,11.5,3625
33000,14000,4,100,6,3.41,18,318,3436,11,1650
94300,13000,6,200,6,3.41,16,304,3433,12,4715
22000,35000,11,220,6,3.58,17,302,3449,10.5,1100
110000,23500,4,150,4,3.58,15,429,4341,10,5500
118000,25000,7,200,9,3.58,14,454,4354,9,5900
14800,39525,11,100,6,3.58,14,440,4312,8.5,740
133700,2000,3,350,1,3.58,14,455,4425,10,6685
23000,25000,6,125,5,3.58,15,390,3850,8.5,1150
20000,20000,10,200,6,3.23,15,383,3563,10,1000
115000,25000,6,350,1,3.23,14,340,3609,8,5750
18500,20000,9,125,6,4.17,15,400,3761,9.5,925
170000,4000,3,400,6,4.17,14,455,3086,10,8500
114000,7500,4,350,1,2.76,24,113,2372,15,5700
36000,9500,5,110,5,3.15,22,198,2833,15.5,1800
98000,26000,5,350,1,3.15,18,199,2774,15.5,4900
50000,17000,5,150,6,3.15,21,200,2587,16,2500
150800,7000,3,400,6,3.15,27,97,2130,14.5,7540
55000,15558,4,150,6,3.15,26,97,1835,20.5,2750
110000,5700,6,200,6,3.15,25,110,2672,17.5,5500
32000,28329,6,110,5,3.15,24,107,2430,14.5,1600
31500,26000,7,150,6,3.89,25,104,2375,17.5,1575
90000,2684,3,200,0,3.89,26,121,2234,12.5,4500
154900,7050,3,350,1,3.39,21,199,2648,15,7745
125000,33000,4,350,1,3.39,10,360,4615,14,6250
95000,24500,3,150,3,3.39,10,307,4376,15,4750
51900,25000,4,150,6,3.39,11,318,4382,13.5,2595
40000,34400,5,160,0,3.39,9,304,4732,18.5,2000
130000,25000,3,400,6,3.39,27,97,2130,14.5,6500
60000,30000,9,150,4,3.16,28,140,2264,15.5,3000
133600,3000,5,350,1,3.64,25,113,2228,14,6680
28000,36000,11,125,4,3.64,25,98,2046,19,1400
84000,3200,4,150,7,3.64,19,232,2634,13,4200
160000,10500,5,390,9,3.64,16,225,3439,15.5,8000
74700,20194,2,160,0,3.64,17,250,3329,15.5,3735
20600,30000,9,100,5,3.1,19,250,3302,15.5,1030
26900,53000,9,150,7,3.1,18,232,3288,15.5,1345
100000,48000,12,500,1,3.35,14,350,4209,12,5000
85000,13000,4,250,3,3.35,14,400,4464,11.5,4250
30000,46700,10,150,5,3.12,14,351,4154,13.5,1500
61000,10000,4,150,3,3.23,14,318,4096,13,3050
69825,28261,4,150,3,3.23,12,383,4955,11.5,3491.25
117000,14640,5,350,1,3.23,13,400,4746,12,5850
26000,12340,5,100,0,3.39,13,400,5140,12,1300
87500,13000,6,350,1,3.46,18,258,2962,13.5,4375
82000,17252,5,200,6,3.46,22,140,2408,19,4100
45000,12699,5,125,5,3.86,19,250,3282,15,2250
20400,87000,11,150,6,3.86,18,250,3139,14.5,1020
355100,1710,4,300,11,3.39,23,122,2220,14,17755
310000,6000,2,300,11,3.39,28,116,2123,14,15500
120000,5100,6,350,1,3.46,30,79,2074,19.5,6000
52000,15583,4,125,4,3.9,30,88,2065,14.5,2600
67000,26000,3,150,6,3.41,31,71,1773,19,3350
180000,200,2,410,1,3.41,35,72,1613,18,9000
22000,28938,9,100,5,3.07,27,97,1834,19,1100
20000,18438,9,110,4,3.41,26,91,1955,20.5,1000
195000,6000,2,400,6,3.41,24,113,2278,15.5,9750
101900,18000,5,350,1,3.41,25,97.5,2126,17,5095
108000,27000,6,350,1,3.41,23,97,2254,23.5,5400
40000,14168,5,110,4,3.58,20,140,2408,19.5,2000
21000,50000,10,150,5,3.58,21,122,2226,16.5,1050
48600,20559,4,150,3,3.58,13,350,4274,12,2430
39300,53000,5,160,4,3.58,14,400,4385,12,1965
45000,17000,5,160,4,3.58,15,318,4135,13.5,2250
90000,12000,8,500,1,3.58,14,351,4129,13,4500
150000,21000,6,390,9,3.23,17,304,3672,11.5,7500
112000,25000,6,350,1,3.23,11,429,4633,11,5600
45000,13400,4,150,5,4.17,13,350,4502,13.5,2250
35000,30000,5,150,3,4.17,12,350,4456,13.5,1750
90000,2684,3,200,0,2.76,13,400,4422,12.5,4500
78000,14500,3,200,0,3.15,19,70,2330,13.5,3900
21700,28000,8,125,6,3.15,15,304,3892,12.5,1085
21800,28000,8,150,6,3.15,13,307,4098,14,1090
65500,12000,8,150,4,3.15,13,302,4294,16,3275
175000,2382,2,350,1,3.15,14,318,4077,14,8750
95000,27800,6,200,9,3.15,18,121,2933,14.5,4750
89025,5800,6,150,3,3.15,22,121,2511,18,4451.25
140000,5103,5,500,1,3.89,21,120,2979,19.5,7000
145000,2476,2,125,9,3.89,26,96,2189,18,7250
108000,5000,5,350,1,3.39,22,122,2395,16,5400
93000,7500,3,200,0,3.39,28,97,2288,17,4650
54000,8000,5,150,6,3.39,23,120,2506,14.5,2700
63647,6750,5,150,6,3.39,28,98,2164,15,3182.35
90000,31000,6,200,9,3.39,27,97,2100,16.5,4500
89000,6500,8,350,1,3.39,13,350,4100,13,4450
44000,2525,4,150,6,3.16,14,304,3672,11.5,2200
82000,37654,9,500,1,3.64,13,350,3988,13,4100
386000,22000,4,750,14,3.64,14,302,4042,14.5,19300
19000,25000,10,150,5,3.64,15,318,3777,12.5,950
52000,7845,5,150,6,3.64,12,429,4952,11.5,2600
115204,9000,4,250,3,3.64,13,400,4464,12,5760.2
147000,15000,6,390,9,3.1,13,351,4363,13,7350
85000,2500,2,150,6,3.1,14,318,4237,14.5,4250
33000,50000,9,125,6,3.35,13,440,4735,11,1650
18600,49660,12,100,5,3.35,12,455,4951,11,930
20000,18000,10,100,6,3.12,13,360,3821,11,1000
120000,16562,4,350,1,3.23,18,225,3121,16.5,6000
29500,21017,9,100,5,3.23,16,250,3278,18,1475
51300,2800,2,100,5,3.23,18,232,2945,16,2565
35242,3000,5,100,5,3.39,18,250,3021,16.5,1762.1
65000,20000,7,220,6,3.46,23,198,2904,16,3250
48000,51000,4,160,6,3.46,26,97,1950,21,2400
119000,1403,4,350,1,3.86,11,400,4997,14,5950
21100,30000,16,100,5,3.86,12,400,4906,12.5,1055
52200,4500,4,150,7,3.39,13,360,4654,13,2610
48000,27098,5,150,6,3.46,12,350,4499,12.5,2400
120000,14164,6,350,1,3.9,18,232,2789,15,6000
22000,40000,13,135,6,3.41,20,97,2279,19,1100
101500,3000,8,350,1,3.41,21,140,2401,19.5,5075
61400,33000,9,150,3,3.07,22,108,2379,16.5,3070
110000,26000,6,200,9,3.41,18,70,2124,13.5,5500
70000,25000,5,200,6,3.41,19,122,2310,18.5,3500
68000,5800,4,220,6,3.41,21,155,2472,14,3400
30000,26000,8,110,5,3.41,26,98,2265,15.5,1500
30000,8000,5,100,0,3.58,15,350,4082,13,1500
108000,9700,4,250,3,3.58,16,400,4278,9.5,5400
150000,3300,4,400,6,3.58,29,68,1867,19.5,7500
174600,9200,4,500,1,3.58,24,116,2158,15.5,8730
33000,44020,7,150,4,3.58,20,114,2582,14,1650
140000,5200,4,500,1,3.58,19,121,2868,15.5,7000
27800,20000,10,150,3,3.23,15,318,3399,11,1390
175000,7976,2,250,9,3.23,24,121,2660,14,8750
110000,17000,5,350,1,4.17,20,156,2807,13.5,5500
380000,6500,6,750,14,4.17,11,350,3664,11,19000
53200,28100,7,200,6,2.76,20,198,3102,16.5,2660
65000,21000,8,250,4,3.15,21,200,2875,17,3250
69600,20500,3,220,6,3.15,19,232,2901,16,3480
72000,50000,4,220,6,3.15,15,250,3336,17,3600
70000,9761,5,200,0,3.15,31,79,1950,19,3500
75700,14000,5,223,5,3.15,26,122,2451,16.5,3785
95000,11000,6,200,6,3.15,32,71,1836,21,4750
28000,100000,12,150,3,3.15,25,140,2542,17,1400
